Year,valuation,Long,Lat
2016,500,-7914667.696,42.31885712
2022,12000,-7914785.688,42.31510796
2017,14519.54,-7916597.733,42.29206328
2023,2000,-7909427.847,42.30348442
2021,39888.33,-7911823.283,42.31962224
2023,20420.37,-7916919.947,42.30664708
2014,1200,-7916953.809,42.30819913
2019,10000,-7912803.7,42.32649646
2023,35292.16,-7914907.353,42.2657136
2021,2495,-7910080.866,42.28288987
2022,2000,-7910306.338,42.28572557
2018,30187,-7921429.417,42.34169394
2021,1250,-7921746.887,42.25878955
2022,950,-7920545.52,42.28300605
2023,0,-7912926.683,42.32148173
2019,8000,-7913101.238,42.32140807
2018,14040,-7918961.031,42.29082193
2022,6000,-7918681.717,42.27831644
2018,200,-7918651.503,42.27909781
2023,6000,-7918638.698,42.27901833
2021,4500,-7913268.508,42.28816536
2023,8000,-7912271.154,42.28991835
2010,0,-7908225.469,42.33492775
2017,0,-7908201.823,42.33080771
2023,1500,-7917400.023,42.24645649
2023,12445,-7916290.259,42.25082479
2015,694,-7915468.85,42.2640521
2012,23000,-7914621.269,42.34988554
2023,850,-7909729.823,42.2857717
2012,500,-7915980.951,42.3157719
2014,1143,-7917650.388,42.27693246
2022,200,-7913674.989,42.27135884
2018,500,-7908984.591,42.3087675
2022,15886.8,-7921812.28,42.35571328
2019,600,-7917576.093,42.30953367
2023,20000,-7910269.078,42.30864332
2022,300,-7917056.402,42.27608145
2020,21971.25,-7910127.484,42.28888301
2017,0,-7912587.226,42.28306168
2021,4000,-7912404.863,42.28514848
2019,1500,-7917978.899,42.30387278
2023,33391,-7915727.729,42.26845656
2023,17500,-7922310.484,42.3554347
2013,6500,-7921850.295,42.35612769
2019,415000,-7916605.202,42.2952274
2023,4000,-7909710.347,42.28459541
2023,1000,-7918313.747,42.30482007
2023,1000,-7921978.319,42.2883209
2023,5365.18,-7918321.718,42.2904978
2018,600,-7909425.061,42.2883615
2020,300,-7912670.627,42.27117988
2023,6901.24,-7912691.308,42.27117619
2023,6000,-7912380.121,42.27430185
2023,4650,-7912140.923,42.31746823
2023,10000,-7915901.508,42.27287703
2017,12000,-7918901.133,42.2908685
2017,7000,-7918250.729,42.29325893
2021,15000,-7918336.435,42.29103684
2016,8000,-7918130.487,42.29201496
2014,10150,-7918528.412,42.28062795
2018,500,-7915754.544,42.26416455
2024,8000,-7916869.41,42.24759844
2018,3681.63,-7913159.324,42.28833907
2024,120000,-7913153.313,42.29225974
2018,2500,-7911847.755,42.28947657
2015,2500,-7911278.677,42.31615942
2017,150,-7908238.024,42.33071834
2023,22716,-7918806.881,42.29179581
2019,800,-7918584.996,42.29270722
2019,12500,-7918525.467,42.28098697
2023,5200,-7918616.421,42.28062119
2022,9000,-7909861.286,42.29266369
2024,13420,-7913679.073,42.27566991
2022,3000,-7913752.996,42.27038455
2019,4000,-7915620.116,42.32387401
2023,48860,-7912097.878,42.31900188
2020,0,-7912051.835,42.32105788
2011,950,-7913794.52,42.32605658
2020,3500,-7909689.725,42.2928282
2022,117124,-7908246.274,42.33286029
2023,1100,-7915131.782,42.33067
2019,1927,-7914143.44,42.27422727
2016,500,-7916510.538,42.28945916
2013,500,-7922220.665,42.34806706
2018,12028,-7918263.58,42.25674463
2021,3782.95,-7920295.178,42.26225112
2020,28100,-7915443.451,42.34611604
2022,800,-7911319.515,42.31790219
2023,2352,-7919305.871,42.28746849
2015,3500,-7919221.487,42.28117234
2019,14553,-7915279.588,42.26576179
2022,800,-7910397.133,42.30884737
2019,10000,-7921092.465,42.2881668
2018,400,-7918152.89,42.29033919
2023,5224.05,-7918104.746,42.29094548
2018,600,-7913116.041,42.32577765
2024,800,-7913002.544,42.31976033
2015,500,-7911622.426,42.30979247
2012,0,-7918862.21,42.28927289
2015,2670.07,-7918177.288,42.29140835
2015,685,-7917980.924,42.29106553
2022,2500,-7913371.476,42.32245536
2019,150,-7918399.741,42.28027317
2018,8730,-7918142.144,42.28982249
2022,6000,-7913926.299,42.27611773
2019,4500,-7908533.672,42.2868078
2022,2494,-7911128.016,42.30691464
2023,2134.08,-7919048.019,42.29364988
2020,2800,-7911483.14,42.35808999
2019,95000,-7915419.268,42.31963209
2017,3798919,-7911299.337,42.35856453
2011,9300,-7921794.318,42.28965575
2023,2500,-7921845.763,42.28977277
2013,2000,-7921503.238,42.29043768
2024,20530,-7919119.634,42.29184802
2021,7428.02,-7917973.618,42.30720691
2018,11100,-7919022.057,42.28975946
2021,3000,-7913776.379,42.28922048
2024,2000,-7913718.412,42.29141918
2013,12500,-7911996.055,42.29425833
2019,43250,-7912534.813,42.29871587
2021,10000,-7912191.806,42.29760559
2016,500,-7911335.62,42.31762971
2017,200,-7911467.594,42.31606915
2023,200,-7910848.33,42.31225833
2010,500,-7911806.893,42.28962645
2013,0,-7918690.969,42.27878281
2010,2100,-7918950.238,42.28537548
2023,10000,-7914216.411,42.27450483
2024,7000,-7914789.417,42.27422305
2021,18000,-7914539.02,42.33140993
2016,625,-7914527.957,42.33078497
2019,20000,-7914582.626,42.33147946
2023,3400,-7914170.926,42.32800233
2023,1000,-7919017.823,42.28932125
2014,100,-7918900.868,42.29046497
2018,13000,-7919167.513,42.28964649
2021,3500,-7918795.188,42.28977323
2021,28000,-7914090.885,42.32822553
2018,600,-7921958.181,42.28845412
2011,4000,-7921812.806,42.28876078
2019,1500,-7919140.992,42.2913431
2023,8000,-7918377.623,42.2889744
2018,1000,-7908301.582,42.28729262
2018,5850,-7911097.757,42.30822104
2015,9042,-7918302.323,42.30391482
2016,0,-7917489.315,42.30942926
2018,3779.54,-7911127.839,42.31324976
2023,10500,-7911095.851,42.31221054
2023,1400,-7903225.897,42.38956979
2022,32501,-7915548.673,42.31903984
2017,8200,-7921714.004,42.28458744
2019,3182.54,-7914743.226,42.27274013
2021,13250,-7921789.102,42.27033911
2023,103000,-7915698.787,42.32446952
2018,7480,-7915683.31,42.32461829
2020,9724,-7912424.911,42.28791656
2019,60000,-7910876.806,42.3034876
2013,2500,-7911181.446,42.30359645
2020,1500,-7913652.705,42.31220621
2021,3500,-7907720.884,42.33287534
2022,7000,-7909476.878,42.29005633
2018,6000,-7918938.267,42.28074459
2014,8400,-7918621.312,42.28208432
2020,50000,-7911403.757,42.30924296
2020,3500,-7910980.91,42.30892372
2022,10675,-7915281.954,42.34660277
2021,7000,-7916273.085,42.29864734
2013,250,-7916090.57,42.29859519
2011,5000,-7915846.269,42.26639068
2023,1500,-7915497.679,42.26856172
2020,12400,-7907591.395,42.3757796
2022,21280,-7918333.5,42.28040467
2020,4000,-7912042.73,42.29067689
2021,1200,-7908327.233,42.28765964
2019,3000,-7908774.908,42.28958834
2023,2800,-7913740.062,42.32697487
2015,10000,-7907857.289,42.33004984
2023,2572.96,-7922733.393,42.28313258
2022,50000,-7922795.98,42.28556718
2023,22210,-7922363.826,42.27664608
2021,4286,-7922698.802,42.28351781
2019,15000,-7915771.874,42.26445864
2020,0,-7909570.874,42.2847077
2020,500,-7916086.778,42.31749921
2022,15962,-7916201.34,42.31708493
2022,8950,-7909638.64,42.29455711
2020,500,-7911777.662,42.27454765
2017,12265,-7909752.173,42.29560786
2017,17275,-7915738.116,42.32420626
2020,4600,-7908815.684,42.28655013
2014,525,-7913887.002,42.27345524
2015,685,-7918760.34,42.27821084
2022,10000,-7918542.928,42.29179739
2014,8991,-7918861.204,42.28217492
2020,5063.48,-7909728.796,42.28937656
2019,5000,-7911268.738,42.30861476
2022,43700,-7919144.492,42.29240531
2020,2582,-7909518.238,42.28860416
2018,2800,-7907435.564,42.37814241
2021,3000,-7918688.625,42.28204233
2018,6500,-7918830.815,42.28418877
2016,1500,-7915785.03,42.32039616
2018,6000,-7912043.44,42.27413104
2022,4635,-7911925.424,42.35475855
2015,75000,-7905710.835,42.38531209
2016,10761,-7910604.076,42.28719877
2023,35183,-7914706.475,42.26447266
2023,5081.9,-7914960.215,42.26276161
2023,500,-7912821.527,42.2873087
2023,1800,-7911262.599,42.35764008
2022,1,-7907212.538,42.33170008
2021,4100,-7912082.588,42.30754134
2015,12500,-7911687.451,42.30532525
2011,950,-7911575.394,42.30417742
2023,300,-7911679.252,42.30396561
2021,6500,-7914673.322,42.31693402
2021,9800,-7906755.764,42.33268218
2016,5695,-7917248.201,42.31121776
2018,19000,-7922032.119,42.35051639
2019,2000,-7910863.808,42.30193859
2023,19300,-7909832.718,42.29448555
2021,500,-7914293.541,42.27026467
2020,2500,-7911231.873,42.30466785
2012,1804,-7914837.573,42.27403476
2018,16200,-7907878.61,42.37053798
2023,15000,-7903718.289,42.3838556
2020,5000,-7910985.044,42.30517662
2010,3058,-7911101.741,42.30999443
2022,2941.74,-7915429.754,42.32471104
2016,9200,-7918231.936,42.28955151
2022,13000,-7917486.953,42.30924619
2018,600,-7918565.143,42.28826666
2022,22440,-7909266.924,42.29143953
2015,300,-7912125.113,42.32114468
2023,11256.58,-7909779.222,42.28972888
2020,800,-7908133.565,42.29087315
2013,66274.5,-7916279.879,42.31326095
2019,12591,-7910973.97,42.30952851
2018,3500,-7913036.501,42.32096635
2023,2059.16,-7918917.859,42.29241915
2020,1500,-7911579.352,42.35810217
2016,1000,-7916699.107,42.28897
2022,29658.31,-7909852.202,42.29242439
2023,600,-7909841.673,42.29622874
2023,650,-7921047.005,42.28838984
2024,18000,-7916474.587,42.29297568
2016,8500,-7915701.656,42.3239589
2024,49449,-7913894.875,42.27110312
2017,11827,-7913988.239,42.27201319
2024,10336,-7918621.873,42.27985046
2019,55500,-7910983.945,42.31312577
2023,1000,-7909805.909,42.29014901
2017,1500,-7909522.265,42.29001528
2012,800,-7912921.46,42.32168332
2023,1500,-7907822.576,42.33409591
2022,7445.5,-7907389.205,42.37829666
2019,13000,-7918716.227,42.28287712
2016,14750,-7909895.691,42.2949027
2010,250,-7903675.641,42.38277047
2020,5000,-7912371.799,42.28822079
2015,0,-7912699.292,42.28807164
2020,124000,-7918643.215,42.28108228
2021,5000,-7911153.599,42.30784091
2021,1000,-7922315.025,42.27745733
2016,0,-7918570.631,42.28090469
2020,8600,-7915879.107,42.31588042
2019,1000,-7916190.599,42.313742
2010,1795,-7911293.911,42.30897079
2021,1500,-7915559.589,42.26788959
2016,1600,-7921871.684,42.28954847
2018,4321.92,-7913597.616,42.28743224
2023,2000,-7915364.451,42.32038806
2023,22750,-7915348.572,42.32019925
2023,3000,-7918930.558,42.28433386
2016,3242,-7918599.123,42.27877238
2012,114000,-7909426.582,42.28515641
2023,3500,-7908270.204,42.33483098
2020,1200,-7913575.754,42.27624136
2017,2000,-7903963.48,42.39144843
2021,5108.39,-7918042.128,42.29063289
2022,23000,-7908343.848,42.28620161
2016,2000,-7913464.399,42.32260787
2010,5000,-7918714.163,42.29117
2023,5000,-7922378.619,42.34706743
2020,2900,-7921894.33,42.28822928
2023,10000,-7921808.695,42.2900954
2023,14000,-7921577.903,42.2907755
2020,9000,-7918790.309,42.2929402
2017,1500,-7918405.927,42.29059354
2022,4500,-7917409.07,42.30787335
2011,500,-7918242.5,42.30333257
2022,500,-7915975.779,42.26902534
2022,1100,-7912216.134,42.2886392
2022,301000,-7912945.68,42.32170437
2023,40000,-7911150.58,42.31672331
2022,8000,-7918917.229,42.28864747
2021,21000,-7921418.934,42.3465052
2013,2000,-7915414.115,42.31859793
2019,12000,-7911330.284,42.35667871
2019,4500,-7915905.401,42.32150892
2023,6500,-7914844.711,42.31651039
2020,1500,-7918631.623,42.23353749
2015,8900,-7921583.994,42.34686129
2022,108800,-7915419.473,42.32439402
2021,11100,-7919117.772,42.28895108
2022,32191,-7919084.984,42.29154753
2023,1,-7918747.576,42.28883331
2021,37500,-7918789.643,42.28248124
2017,22845,-7919440.646,42.29067235
2024,43517.38,-7913369.584,42.28740728
2023,7000,-7912060.091,42.29063915
2010,400,-7919248.654,42.28096174
2018,2000,-7919413.452,42.28463163
2021,6000,-7913777.842,42.32833063
2016,3000,-7916546.853,42.28936338
2018,14520,-7913798.243,42.27232814
2014,3900,-7918283.108,42.28987844
2022,1500,-7918157.322,42.28656644
2024,2000,-7920696.701,42.28369391
2011,2593.26,-7909637.452,42.28561265
2016,5805.92,-7912059.849,42.27296755
2016,1800,-7912411.177,42.27338637
2024,5195,-7916301,42.28777342
2022,497800,-7916490.377,42.29409326
2019,150,-7916737.214,42.28917499
2021,2000,-7916754.924,42.28929896
2020,4000,-7918937.824,42.2920321
2023,550,-7914672.57,42.34992516
2023,10922,-7906922.978,42.33756136
2018,2000,-7912350.561,42.2885775
2022,250,-7916876.954,42.30807057
2012,480,-7918919.054,42.29335283
2022,2000,-7910021.779,42.31862275
2011,75,-7907695.314,42.33248888
2014,8262,-7912310.766,42.32204806
2016,500,-7912582.276,42.32606573
2018,14250,-7915932.978,42.27020606
2023,19000,-7915539.153,42.26422148
2013,199,-7915942.899,42.27172781
2023,11360,-7911092.017,42.31433957
2023,3000,-7916180.47,42.31423015
2022,12800,-7919469.779,42.28992698
2019,100000,-7909521.266,42.28926828
2014,500,-7909969.249,42.29282511
2013,0,-7912724.824,42.28866481
2015,1525,-7911845.83,42.35495253
2021,100,-7908163.335,42.33317844
2021,3200,-7916162.054,42.31852515
2014,6000,-7914870.765,42.27161296
2013,2500,-7918598.873,42.29041346
2019,500,-7918243.512,42.2816677
2022,1000,-7918252.045,42.29352501
2023,3000,-7918277.177,42.28292142
2021,21900,-7919353.224,42.28850477
2015,22000,-7918532.973,42.29121117
2018,7492.82,-7918687.788,42.29136447
2013,500,-7918665.098,42.29347222
2021,17033.67,-7912431.88,42.35004241
2022,3000,-7916262.714,42.29891283
2020,6500,-7921957.291,42.26902575
2021,20100,-7922185.645,42.27603535
2020,6336.62,-7912058.513,42.31530813
2019,800,-7912178.055,42.32172569
2024,11895,-7918622.063,42.29400899
2012,0,-7919185.875,42.2897549
2024,1600,-7913794.566,42.27348505
2016,1258.4,-7913593.799,42.27270135
2023,18700,-7913622.331,42.27603542
2023,1227500,-7911495.001,42.31543928
2012,8000,-7908129.627,42.29122794
2014,300,-7913665.939,42.2882054
2017,5458,-7919110.885,42.29304433
2022,9071.75,-7918479.308,42.29450258
2016,5500,-7922260.964,42.34952254
2013,350,-7907531.607,42.3770573
2011,500,-7907563.577,42.3760738
2019,10000,-7919601.569,42.28735431
2019,7500,-7919199.539,42.2806923
2011,7100,-7921626.544,42.28934344
2016,27650,-7921761.219,42.28973127
2023,8000,-7921869.483,42.28811131
2023,600,-7908217.31,42.29149168
2016,1,-7908242.83,42.28645893
2022,980,-7918145.713,42.30294397
2018,336513,-7912199.503,42.29097564
2021,8079.42,-7909344.469,42.29131861
2021,300,-7914841.13,42.2718752
2024,1000,-7918203.189,42.30253646
2023,700,-7910741.991,42.31054575
2022,8600,-7913092.592,42.32056915
2019,1140,-7922378.638,42.3473391
2021,25799,-7903967.536,42.38466363
2016,675,-7916334.737,42.29852447
2013,8200,-7916336.735,42.29749208
2023,8300,-7922385.139,42.27487088
2019,17891,-7917702.452,42.27665
2024,12980,-7909584.465,42.2910231
2019,250,-7911472.062,42.30895842
2014,15500,-7921729.433,42.34877926
2023,32000,-7907165.954,42.37691785
2022,10000,-7919219.875,42.28897964
2023,3300,-7913502.56,42.32413367
2023,3000,-7921492.003,42.25729351
2022,5000,-7918777.737,42.28901648
2013,500,-7909345.908,42.29113678
2023,11000,-7922542.319,42.28189372
2023,30000,-7909316.684,42.28901494
2015,7500,-7922021.216,42.26348895
2018,5.1,-7913181.361,42.32971157
2021,183000,-7909861.727,42.29604577
2021,2000,-7907965.954,42.33166997
2023,21727,-7922732.323,42.28511
2022,3125000,-7915064.207,42.30833639
2018,800,-7915484.802,42.26432038
2018,3926000,-7912222.881,42.32681072
2013,400,-7911244.555,42.3029963
2022,24500,-7907872.301,42.3343007
2018,150,-7906923.548,42.33774283
2016,7500,-7920964.274,42.28471095
2020,10000,-7918236.647,42.27347486
2011,16500,-7915948.643,42.26991244
2020,825,-7911947.082,42.35248556
2023,3000,-7912384.32,42.35053352
2019,27000,-7921950.56,42.26730382
2021,6900,-7922101.577,42.27562222
2021,3000,-7907655.544,42.33329654
2021,19250,-7916561.366,42.30413731
2013,25000,-7921437.615,42.28367358
2020,800,-7921979.056,42.28786069
2019,3632.85,-7915982.899,42.2730787
2022,10600,-7916411.654,42.26895166
2018,2000,-7916246.5,42.30467216
2015,450,-7914272.613,42.27092701
2022,1200,-7908231.586,42.33527117
2013,6000,-7907872.561,42.33371503
2022,500,-7913471.761,42.27043097
2023,5000,-7913145.149,42.27297059
2012,600,-7918477.959,42.28033996
2012,2350,-7919712.634,42.2851283
2023,88400,-7911531.493,42.3585958
2022,40000,-7911484.698,42.31084806
2010,5800,-7922542.897,42.28261921
2020,4179.78,-7918841.024,42.27969558
2013,6850,-7908102.848,42.33157191
2015,10000,-7910853.314,42.30897623
2023,10000,-7914950.502,42.27396141
2017,4143,-7915220.886,42.27204238
2021,250,-7915512.185,42.34594899
2014,3592,-7911961.798,42.3167257
2020,299500,-7909769.576,42.32066722
2019,600,-7916701.252,42.3071827
2018,600,-7916939.289,42.30749763
2017,16800,-7918867.957,42.27945476
2020,5000,-7908883.582,42.31023168
2021,3000,-7912395.473,42.32222765
2020,25136.52,-7922361.156,42.26961015
2022,400,-7921971.779,42.27074848
2022,1668.6,-7915808.271,42.26710595
2022,2500,-7915191.207,42.27230031
2017,399,-7919818.511,42.34052271
2022,11200,-7918905.772,42.29144856
2016,1400,-7918303.437,42.28107254
2022,18000,-7909416.781,42.29046285
2020,10931.37,-7909578.926,42.29230852
2019,775,-7911104.552,42.30693025
2019,1564.96,-7911239.901,42.30832745
2022,4000,-7910965.171,42.30854177
2013,30000,-7910812.639,42.31057437
2021,4922.81,-7911275.013,42.3043771
2021,800,-7911224.927,42.30252524
2021,6603.55,-7910941.627,42.30398141
2019,4000,-7911435.67,42.30366181
2021,2200,-7915052.368,42.30641951
2021,6000,-7908755.071,42.28666684
2022,712800,-7910733.436,42.31038634
2023,375000,-7911072.486,42.30881284
2018,1000,-7911275.807,42.30923208
2018,1000,-7913218.325,42.32058173
2021,15000,-7915682.855,42.3172579
2011,13000,-7922034.602,42.26176788
2023,14302.65,-7909923.776,42.29384136
2018,3539.14,-7916236.301,42.2901727
2022,5000,-7916424.196,42.29337938
2022,5000,-7913691.151,42.27143953
2015,7000,-7919144.908,42.2900659
2013,3200,-7918946.685,42.28291334
2014,21200,-7911020.798,42.30925441
2023,58600,-7915168.356,42.26775296
2023,5000,-7913582.875,42.3435497
2021,4000,-7910149.726,42.32494307
2019,16000,-7912800.216,42.32362508
2013,100,-7907744.854,42.33340425
2021,2400,-7914885.401,42.30738943
2016,1200,-7909425.394,42.28896096
2020,10988,-7915041.767,42.27315327
2023,1895,-7913826.166,42.27077391
2014,7065,-7913576.983,42.27262449
2020,15700,-7915546.074,42.34662851
2020,1200,-7909377.343,42.29155315
2016,2500,-7915094.129,42.27534122
2014,4130,-7911137.361,42.30198161
2012,13900,-7913403.33,42.342647
2019,472000,-7920142.227,42.33841385
2020,300,-7913038.267,42.32025454
2014,57885,-7908283.833,42.3323602
2022,10000,-7908022.351,42.33515662
2022,3384,-7921818.946,42.3485403
2016,8000,-7915816.932,42.27359491
2024,25750,-7914086.165,42.28472819
2017,5000,-7912741.221,42.28863106
2023,400,-7913413.086,42.28829992
2014,0,-7907534.153,42.33593672
2013,0,-7907601.188,42.33625739
2013,1125,-7918741.505,42.29098429
2022,2685000,-7908054.699,42.33200061
2023,1200,-7907646.903,42.3345639
2013,4808.49,-7918044.652,42.23748702
2017,1400,-7907715.343,42.33012735
2013,0.01,-7916578.649,42.30297378
2019,1800,-7909010.51,42.29139216
2011,150,-7909015.993,42.28983194
2016,4800,-7922497.151,42.28329808
2013,500,-7912640.491,42.32301905
2018,2000,-7921319.146,42.28491676
2023,700,-7914304.465,42.26874881
2023,0,-7907818.649,42.33368423
2023,495200,-7908285.405,42.33483407
2016,1200,-7916035.174,42.26956154
2018,1500,-7914582.684,42.28163068
2019,12880,-7912813.513,42.3121214
2022,86860,-7912725.566,42.31231731
2021,300,-7909712.228,42.31847891
2022,9528,-7915372.321,42.30351173
2013,250,-7913205.531,42.31072604
2022,21000,-7914088.674,42.27940055
2023,49455,-7913036.66,42.27987531
2014,0,-7906816.132,42.33679814
2021,800,-7911372.057,42.31388436
2012,4900,-7915010.014,42.27199608
2014,15693,-7911474.378,42.30314986
2022,3500,-7909382.64,42.33250569
2016,850,-7909826.723,42.31812252
2016,3500,-7909829.326,42.31803539
2016,22800,-7909786.308,42.31849594
2023,420000,-7914812.243,42.33375311
2022,320.43,-7914393.794,42.28098945
2020,2000,-7909007.618,42.29150596
2017,450000,-7915589.202,42.3044392
2021,9587,-7915337.11,42.26674485
2021,300,-7921889.501,42.28319502
2021,10000,-7916530.313,42.26828636
2019,26000,-7913472.125,42.27686645
2021,18400,-7921396.665,42.34488009
2021,2000,-7912502.444,42.35075056
2014,425,-7915348.181,42.27161859
2018,4093.01,-7911331.191,42.3031804
2011,1000,-7915026.261,42.27095896
2016,1500,-7913440.174,42.34475079
2014,8400,-7910866.93,42.31193611
2017,9500,-7916008.704,42.27350946
2023,30650,-7916517.609,42.30440508
2023,4500,-7921959.839,42.27199919
2021,22000,-7903445.595,42.38969075
2023,730000,-7922364.658,42.34968863
2021,13000,-7913601.999,42.34357411
2013,1000,-7918974.261,42.24703079
2011,516,-7916326.893,42.30404157
2022,0,-7913855.476,42.34022847
2013,2415,-7911074.05,42.30145167
2023,1000,-7921415.931,42.28495677
2023,5000,-7915663.416,42.26390943
2020,165,-7909645.112,42.28922322
2021,5000,-7912995.325,42.28398601
2010,0,-7915730.226,42.26637678
2023,34600,-7915424.046,42.26918249
2012,5000,-7918440.41,42.28012522
2023,4500,-7913523.241,42.28643154
2021,8000,-7913536.855,42.2892641
2015,1500,-7911110.03,42.3112174
2021,13500,-7907407.867,42.37901014
2019,2000,-7907361.72,42.37731929
2022,1500,-7918462.682,42.28063176
2017,1400,-7910370.417,42.31965299
2015,388,-7913706.226,42.32863697
2021,37500,-7921219.431,42.28714324
2014,2739.84,-7921620.713,42.25959491
2019,3000,-7915453.753,42.32336118
2022,2500,-7913148.957,42.32000876
2017,12440,-7919994.442,42.27977033
2015,1040,-7915678.95,42.27129884
2011,1898,-7916021.008,42.26979214
2016,1500,-7918769.605,42.25000394
2017,5966,-7922562.618,42.27535267
2022,2800,-7918930.577,42.28875737
2021,9000,-7918330.908,42.28178209
2019,3900,-7908796.098,42.286581
2011,0,-7922370.04,42.27749498
2015,650,-7922419.282,42.27816488
2020,8000,-7911013.266,42.30253728
2023,20001,-7913468.199,42.34698842
2017,8000,-7922060.652,42.28160271
2019,17000,-7921895.785,42.26482729
2021,3500,-7909908.562,42.29017612
2022,8000,-7911440.527,42.3185424
2012,15830,-7918340.506,42.27963715
2023,7000,-7912748.66,42.28439095
2021,300,-7909475.485,42.29232553
2012,3469.62,-7914810.494,42.27274819
2023,268,-7914148.974,42.27199995
2010,9325,-7918284.855,42.28237539
2019,500,-7922038.688,42.26638239
2022,3000,-7909938.485,42.29638389
2021,11988,-7909459.396,42.28940581
2024,545000,-7913059.398,42.32790841
2021,700,-7921634.774,42.2582814
2012,900,-7915067.41,42.26739694
2017,4928,-7915767.808,42.26309752
2016,1500,-7912653.889,42.35217953
2022,5049,-7914565.998,42.27119808
2021,13000,-7909642.395,42.33104925
2014,4500,-7909809.199,42.28811044
2015,1144,-7915144.447,42.27222312
2018,600,-7907773.246,42.37507842
2015,500,-7914305.588,42.35021425
2024,38897.49,-7911103.679,42.31397601
2021,12000,-7911425.762,42.30912598
2019,500,-7918837.126,42.35977489
2021,2500,-7912630.358,42.32547025
2023,15000,-7912761.67,42.3132151
2022,300,-7914299.468,42.28461873
2023,200000,-7907135.031,42.33699448
2020,20000,-7910862.581,42.30426425
2023,13000,-7910722.154,42.30265947
2023,700,-7921967.586,42.27978493
2010,12600,-7916837.957,42.27651734
2022,4000,-7921793.896,42.27356372
2015,1500,-7913217.356,42.27238378
2022,5175000,-7913649.416,42.34127307
2021,145600,-7911294.749,42.31409161
2017,3500,-7909531.714,42.29579742
2019,18204,-7913087.258,42.31206705
2021,4800,-7911017.364,42.30511261
2023,30000,-7911175.34,42.30430849
2022,70924,-7918166.192,42.27805897
2012,200,-7911631.976,42.297669
2016,11000,-7908104.619,42.33358589
2011,0,-7921440.296,42.28285597
2018,1000,-7916028.489,42.31826634
2021,1266,-7913272.47,42.32511132
2011,600,-7913988.854,42.32945886
2015,1240,-7918376.91,42.30160744
2013,0,-7916687.879,42.27009983
2021,3000,-7916806.381,42.27194568
2022,17500,-7911577.089,42.31201401
2015,11300,-7922101.984,42.28641988
2013,625,-7921743.394,42.28422046
2022,500,-7915076.36,42.27201678
2017,3434,-7914544.854,42.27215093
2010,4551,-7921354.031,42.28516853
2020,18000,-7909423.83,42.28912693
2016,17500,-7909461.807,42.30984728
2011,1000,-7907704.315,42.3308281
2020,400000,-7908143.209,42.33154858
2017,1300,-7908095.469,42.28765166
2023,2993.88,-7922527.752,42.284557
2023,19336,-7914383.621,42.27001631
2024,90250,-7919937.843,42.34023218
2021,41315,-7918590.929,42.2507754
2012,850,-7911550.354,42.31071633
2023,18000,-7914911.017,42.30785302
2021,5000,-7922411.893,42.27097916
2018,4800,-7920323.141,42.340675
2017,1573,-7907760.872,42.33378967
2019,4775,-7916047.115,42.29802333
2015,0,-7914946.684,42.27330831
2015,1500,-7911310.8,42.30267002
2023,299800,-7913596.927,42.32516763
2017,16900,-7913626.992,42.3254602
2021,200,-7911373.752,42.30334984
2013,0,-7910953.792,42.31320775
2022,12000,-7919218.228,42.28790231
2014,4650,-7912022.773,42.29044439
2013,5000,-7913346.677,42.2883772
2016,344,-7911511.334,42.31375006
2023,8100,-7922264.853,42.28203698
2015,7000,-7918286.941,42.27429767
2014,5885,-7914567.02,42.27260333
2018,21000,-7911078.299,42.30597702
2023,5000,-7907715.174,42.37435754
2022,7900,-7922219.098,42.34870869
2023,58416,-7911507.098,42.31097158
2017,4000,-7922387.912,42.28296947
2015,689,-7922946.095,42.27750609
2016,1100,-7922967.945,42.27732942
2022,20000,-7914642.175,42.27319461
2023,2000,-7914436.194,42.27151426
2022,2888.6,-7912784.487,42.28588699
2014,7000,-7907717.265,42.33541405
2013,15000,-7908276.854,42.33281265
2023,7500,-7921634.494,42.27986245
2017,4500,-7908120.383,42.28744365
2020,3899,-7922355.915,42.28057714
2018,3100,-7921531.764,42.27878496
2022,874.98,-7907860.823,42.33453136
2024,1350,-7910834.079,42.30291273
2021,2700,-7911246.421,42.30381256
2022,2000,-7911839.553,42.27451688
2020,18750,-7911147.812,42.35809199
2023,500,-7918204.697,42.28675245
2022,1400000,-7918042.964,42.28680869
2018,800,-7919415.065,42.28917416
2014,1000,-7909614.09,42.2919701
2018,4150,-7910942.416,42.31200778
2017,4400,-7919291.094,42.29048082
2019,20000,-7918709.95,42.29210329
2020,500,-7918904.979,42.28995911
2023,14500,-7909242.134,42.28993411
2019,10470.17,-7908773.747,42.28662925
2016,10000,-7918297.858,42.25204821
2022,3587,-7915779.848,42.26872219
2016,9000,-7915782.798,42.26804328
2022,5000,-7915913.578,42.27268778
2019,800,-7921417.472,42.29081383
2023,11000,-7916593.542,42.29185366
2020,6003.38,-7916217.572,42.29006721
2019,8000,-7913505.551,42.32559292
2023,4000,-7918924.983,42.27991105
2023,4115.52,-7916502.963,42.29416068
2023,5000,-7909785.105,42.28525443
2016,7500,-7909603.938,42.29472744
2023,2500,-7921528.463,42.29144682
2018,500,-7913152.744,42.31978404
2020,1000,-7915556.897,42.3246446
2016,4000,-7913653.069,42.27426632
2022,2000,-7913898.332,42.27693449
2021,2000,-7918612.933,42.27829776
2015,3000,-7909514.038,42.29247929
